queue_ahead,daily_caller,hour,minute,day_of_week,recent_arrivals,recent_services,avg_service_time,time_since_previous_call,wait_length,hour_sin,hour_cos,minute_sin,minute_cos,day_sin,day_cos,arrival_service_ratio,queue_per_service,estimated_service_load,arrival_minus_service,queue_arrival_ratio
0,13,8,42,4,3,3,288.95,26.0,0,0.8660254037844387,-0.4999999999999998,-0.9510565162951535,-0.30901699437494756,-0.433883739117558,-0.9009688679024191,1.0,0.0,866.8499999999999,0,0.0
0,14,8,56,4,0,0,311.55,868.0,0,0.8660254037844387,-0.4999999999999998,-0.40673664307580015,0.913545457642601,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0,0.0
0,15,9,3,4,1,1,324.9,392.0,0,0.7071067811865476,-0.7071067811865475,0.3090169943749474,0.9510565162951535,-0.433883739117558,-0.9009688679024191,1.0,0.0,324.9,0,0.0
0,16,9,3,4,2,2,310.35,1.0,0,0.7071067811865476,-0.7071067811865475,0.3090169943749474,0.9510565162951535,-0.433883739117558,-0.9009688679024191,1.0,0.0,620.7,0,0.0
0,17,9,4,4,3,3,320.25,73.0,0,0.7071067811865476,-0.7071067811865475,0.40673664307580015,0.9135454576426009,-0.433883739117558,-0.9009688679024191,1.0,0.0,960.75,0,0.0
0,18,9,6,4,4,4,326.5,88.0,0,0.7071067811865476,-0.7071067811865475,0.5877852522924731,0.8090169943749475,-0.433883739117558,-0.9009688679024191,1.0,0.0,1306.0,0,0.0
0,19,9,7,4,4,4,337.35,67.0,0,0.7071067811865476,-0.7071067811865475,0.6691306063588582,0.7431448254773942,-0.433883739117558,-0.9009688679024191,1.0,0.0,1349.4,0,0.0
0,20,9,16,4,1,1,374.25,572.0,0,0.7071067811865476,-0.7071067811865475,0.9945218953682734,-0.10452846326765333,-0.433883739117558,-0.9009688679024191,1.0,0.0,374.25,0,0.0
0,21,9,17,4,1,1,345.5,32.0,0,0.7071067811865476,-0.7071067811865475,0.9781476007338057,-0.20791169081775934,-0.433883739117558,-0.9009688679024191,1.0,0.0,345.5,0,0.0
0,22,9,19,4,2,2,312.6,130.0,0,0.7071067811865476,-0.7071067811865475,0.913545457642601,-0.4067366430758001,-0.433883739117558,-0.9009688679024191,1.0,0.0,625.2,0,0.0
0,23,9,22,4,3,3,316.85,164.0,0,0.7071067811865476,-0.7071067811865475,0.7431448254773945,-0.6691306063588579,-0.433883739117558,-0.9009688679024191,1.0,0.0,950.5500000000001,0,0.0
0,24,9,27,4,2,2,307.85,329.0,0,0.7071067811865476,-0.7071067811865475,0.3090169943749475,-0.9510565162951535,-0.433883739117558,-0.9009688679024191,1.0,0.0,615.7,0,0.0
0,25,9,28,4,3,3,307.0,46.0,0,0.7071067811865476,-0.7071067811865475,0.20791169081775931,-0.9781476007338057,-0.433883739117558,-0.9009688679024191,1.0,0.0,921.0,0,0.0
0,26,9,33,4,2,2,267.7,284.0,0,0.7071067811865476,-0.7071067811865475,-0.3090169943749473,-0.9510565162951536,-0.433883739117558,-0.9009688679024191,1.0,0.0,535.4,0,0.0
0,27,9,41,4,1,1,273.7,469.0,0,0.7071067811865476,-0.7071067811865475,-0.9135454576426005,-0.40673664307580093,-0.433883739117558,-0.9009688679024191,1.0,0.0,273.7,0,0.0
0,28,9,46,4,1,1,271.5,302.0,0,0.7071067811865476,-0.7071067811865475,-0.9945218953682734,0.10452846326765299,-0.433883739117558,-0.9009688679024191,1.0,0.0,271.5,0,0.0
0,29,9,59,4,0,0,286.45,780.0,0,0.7071067811865476,-0.7071067811865475,-0.10452846326765342,0.9945218953682733,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0,0.0
0,30,10,5,4,1,1,275.95,362.0,0,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.0,0.0,275.95,0,0.0
0,31,10,11,4,1,1,257.05,413.0,0,0.49999999999999994,-0.8660254037844387,0.9135454576426009,0.4067366430758004,-0.433883739117558,-0.9009688679024191,1.0,0.0,257.05,0,0.0
0,32,10,15,4,2,2,277.25,187.0,0,0.49999999999999994,-0.8660254037844387,1.0,2.83276944882399e-16,-0.433883739117558,-0.9009688679024191,1.0,0.0,554.5,0,0.0
0,33,10,24,4,1,1,272.9,593.0,0,0.49999999999999994,-0.8660254037844387,0.5877852522924732,-0.8090169943749473,-0.433883739117558,-0.9009688679024191,1.0,0.0,272.9,0,0.0
0,34,10,40,4,0,0,243.45,923.0,0,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0,0.0
0,35,10,44,4,1,1,258.6,228.0,0,0.49999999999999994,-0.8660254037844387,-0.9945218953682733,-0.10452846326765423,-0.433883739117558,-0.9009688679024191,1.0,0.0,258.6,0,0.0
0,36,10,50,4,1,1,282.15,373.0,0,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1.0,0.0,282.15,0,0.0
0,37,10,56,4,1,1,272.45,348.0,0,0.49999999999999994,-0.8660254037844387,-0.40673664307580015,0.913545457642601,-0.433883739117558,-0.9009688679024191,1.0,0.0,272.45,0,0.0
0,38,10,56,4,2,2,269.15,46.0,0,0.49999999999999994,-0.8660254037844387,-0.40673664307580015,0.913545457642601,-0.433883739117558,-0.9009688679024191,1.0,0.0,538.3,0,0.0
0,39,11,4,4,2,2,269.15,455.0,0,0.258819045102521,-0.9659258262890682,0.40673664307580015,0.9135454576426009,-0.433883739117558,-0.9009688679024191,1.0,0.0,538.3,0,0.0
0,40,11,9,4,1,1,235.25,305.0,0,0.258819045102521,-0.9659258262890682,0.8090169943749475,0.5877852522924731,-0.433883739117558,-0.9009688679024191,1.0,0.0,235.25,0,0.0
0,41,11,24,4,0,0,233.35,914.0,0,0.258819045102521,-0.9659258262890682,0.5877852522924732,-0.8090169943749473,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0,0.0
0,42,11,36,4,0,0,249.75,700.0,0,0.258819045102521,-0.9659258262890682,-0.587785252292473,-0.8090169943749475,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0,0.0
0,43,11,42,4,1,1,253.5,345.0,0,0.258819045102521,-0.9659258262890682,-0.9510565162951535,-0.30901699437494756,-0.433883739117558,-0.9009688679024191,1.0,0.0,253.5,0,0.0
0,44,11,48,4,1,1,241.65,404.0,0,0.258819045102521,-0.9659258262890682,-0.9510565162951536,0.30901699437494723,-0.433883739117558,-0.9009688679024191,1.0,0.0,241.65,0,0.0
0,45,11,49,4,2,2,281.25,27.0,0,0.258819045102521,-0.9659258262890682,-0.9135454576426011,0.40673664307579976,-0.433883739117558,-0.9009688679024191,1.0,0.0,562.5,0,0.0
0,46,11,54,4,2,2,291.65,311.0,0,0.258819045102521,-0.9659258262890682,-0.5877852522924734,0.8090169943749473,-0.433883739117558,-0.9009688679024191,1.0,0.0,583.3,0,0.0
0,47,11,55,4,3,3,265.55,28.0,0,0.258819045102521,-0.9659258262890682,-0.49999999999999967,0.8660254037844388,-0.433883739117558,-0.9009688679024191,1.0,0.0,796.6500000000001,0,0.0
0,48,11,58,4,4,4,255.6,180.0,0,0.258819045102521,-0.9659258262890682,-0.20791169081775898,0.9781476007338057,-0.433883739117558,-0.9009688679024191,1.0,0.0,1022.4,0,0.0
0,49,12,0,4,3,3,249.3,170.0,0,1.2246467991473532e-16,-1.0,0.0,1.0,-0.433883739117558,-0.9009688679024191,1.0,0.0,747.9000000000001,0,0.0
0,50,12,2,4,4,4,237.2,96.0,0,1.2246467991473532e-16,-1.0,0.20791169081775931,0.9781476007338057,-0.433883739117558,-0.9009688679024191,1.0,0.0,948.8,0,0.0
0,51,12,4,4,5,5,239.9,98.0,0,1.2246467991473532e-16,-1.0,0.40673664307580015,0.9135454576426009,-0.433883739117558,-0.9009688679024191,1.0,0.0,1199.5,0,0.0
0,52,12,6,4,4,4,233.0,151.0,0,1.2246467991473532e-16,-1.0,0.5877852522924731,0.8090169943749475,-0.433883739117558,-0.9009688679024191,1.0,0.0,932.0,0,0.0
0,53,12,8,4,4,4,237.15,93.0,0,1.2246467991473532e-16,-1.0,0.7431448254773941,0.6691306063588582,-0.433883739117558,-0.9009688679024191,1.0,0.0,948.6,0,0.0
0,54,12,8,4,5,5,238.7,5.0,0,1.2246467991473532e-16,-1.0,0.7431448254773941,0.6691306063588582,-0.433883739117558,-0.9009688679024191,1.0,0.0,1193.5,0,0.0
0,55,12,12,4,5,5,219.45,247.0,0,1.2246467991473532e-16,-1.0,0.9510565162951535,0.30901699437494745,-0.433883739117558,-0.9009688679024191,1.0,0.0,1097.25,0,0.0
0,56,12,16,4,4,4,201.15,242.0,0,1.2246467991473532e-16,-1.0,0.9945218953682734,-0.10452846326765333,-0.433883739117558,-0.9009688679024191,1.0,0.0,804.6,0,0.0
0,57,12,16,4,5,5,200.1,10.0,0,1.2246467991473532e-16,-1.0,0.9945218953682734,-0.10452846326765333,-0.433883739117558,-0.9009688679024191,1.0,0.0,1000.5,0,0.0
0,58,12,22,4,2,2,193.7,370.0,0,1.2246467991473532e-16,-1.0,0.7431448254773945,-0.6691306063588579,-0.433883739117558,-0.9009688679024191,1.0,0.0,387.4,0,0.0
0,59,12,24,4,3,3,213.95,86.0,0,1.2246467991473532e-16,-1.0,0.5877852522924732,-0.8090169943749473,-0.433883739117558,-0.9009688679024191,1.0,0.0,641.8499999999999,0,0.0
0,60,12,28,4,2,2,217.2,278.0,0,1.2246467991473532e-16,-1.0,0.20791169081775931,-0.9781476007338057,-0.433883739117558,-0.9009688679024191,1.0,0.0,434.4,0,0.0
0,61,12,45,4,0,0,275.35,1029.0,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0,0.0
0,62,12,54,4,1,1,258.4,493.0,0,1.2246467991473532e-16,-1.0,-0.5877852522924734,0.8090169943749473,-0.433883739117558,-0.9009688679024191,1.0,0.0,258.4,0,0.0
0,63,13,2,4,1,1,265.9,516.0,0,-0.2588190451025208,-0.9659258262890683,0.20791169081775931,0.9781476007338057,-0.433883739117558,-0.9009688679024191,1.0,0.0,265.9,0,0.0
0,64,13,2,4,2,2,288.9,1.0,0,-0.2588190451025208,-0.9659258262890683,0.20791169081775931,0.9781476007338057,-0.433883739117558,-0.9009688679024191,1.0,0.0,577.8,0,0.0
0,65,13,2,4,3,3,283.3,1.0,0,-0.2588190451025208,-0.9659258262890683,0.20791169081775931,0.9781476007338057,-0.433883739117558,-0.9009688679024191,1.0,0.0,849.9000000000001,0,0.0
0,66,13,8,4,3,3,280.95,316.0,0,-0.2588190451025208,-0.9659258262890683,0.7431448254773941,0.6691306063588582,-0.433883739117558,-0.9009688679024191,1.0,0.0,842.8499999999999,0,0.0
0,67,13,9,4,4,4,287.4,93.0,0,-0.2588190451025208,-0.9659258262890683,0.8090169943749475,0.5877852522924731,-0.433883739117558,-0.9009688679024191,1.0,0.0,1149.6,0,0.0
0,68,13,11,4,5,5,303.8,133.0,10,-0.2588190451025208,-0.9659258262890683,0.9135454576426009,0.4067366430758004,-0.433883739117558,-0.9009688679024191,1.0,0.0,1519.0,0,0.0
0,69,13,12,4,6,6,297.45,45.0,0,-0.2588190451025208,-0.9659258262890683,0.9510565162951535,0.30901699437494745,-0.433883739117558,-0.9009688679024191,1.0,0.0,1784.6999999999998,0,0.0
0,70,13,31,4,0,0,314.05,1147.0,0,-0.2588190451025208,-0.9659258262890683,-0.10452846326765305,-0.9945218953682734,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0,0.0
0,71,13,40,4,1,1,313.0,516.0,0,-0.2588190451025208,-0.9659258262890683,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,1.0,0.0,313.0,0,0.0
0,72,13,42,4,1,1,322.75,145.0,0,-0.2588190451025208,-0.9659258262890683,-0.9510565162951535,-0.30901699437494756,-0.433883739117558,-0.9009688679024191,1.0,0.0,322.75,0,0.0
0,73,13,45,4,2,2,311.3,165.0,0,-0.2588190451025208,-0.9659258262890683,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,1.0,0.0,622.6,0,0.0
0,74,13,46,4,3,3,311.9,86.0,0,-0.2588190451025208,-0.9659258262890683,-0.9945218953682734,0.10452846326765299,-0.433883739117558,-0.9009688679024191,1.0,0.0,935.6999999999999,0,0.0
0,75,13,51,4,3,3,311.7,254.0,0,-0.2588190451025208,-0.9659258262890683,-0.8090169943749476,0.5877852522924729,-0.433883739117558,-0.9009688679024191,1.0,0.0,935.0999999999999,0,0.0
0,76,14,1,4,0,0,318.7,639.0,0,-0.4999999999999997,-0.8660254037844388,0.10452846326765346,0.9945218953682733,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0,0.0
0,77,14,1,4,1,1,319.9,6.0,0,-0.4999999999999997,-0.8660254037844388,0.10452846326765346,0.9945218953682733,-0.433883739117558,-0.9009688679024191,1.0,0.0,319.9,0,0.0
0,78,14,5,4,2,2,344.1,230.0,0,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.0,0.0,688.2,0,0.0
0,79,14,6,4,3,3,316.8,42.0,0,-0.4999999999999997,-0.8660254037844388,0.5877852522924731,0.8090169943749475,-0.433883739117558,-0.9009688679024191,1.0,0.0,950.4000000000001,0,0.0
0,80,14,11,4,4,4,315.55,286.0,0,-0.4999999999999997,-0.8660254037844388,0.9135454576426009,0.4067366430758004,-0.433883739117558,-0.9009688679024191,1.0,0.0,1262.2,0,0.0
0,81,14,11,4,5,5,272.45,2.0,0,-0.4999999999999997,-0.8660254037844388,0.9135454576426009,0.4067366430758004,-0.433883739117558,-0.9009688679024191,1.0,0.0,1362.25,0,0.0
0,82,14,17,4,2,2,281.5,364.0,0,-0.4999999999999997,-0.8660254037844388,0.9781476007338057,-0.20791169081775934,-0.433883739117558,-0.9009688679024191,1.0,0.0,563.0,0,0.0
0,83,14,17,4,3,3,266.4,38.0,0,-0.4999999999999997,-0.8660254037844388,0.9781476007338057,-0.20791169081775934,-0.433883739117558,-0.9009688679024191,1.0,0.0,799.1999999999999,0,0.0
0,84,14,28,4,0,0,277.4,619.0,0,-0.4999999999999997,-0.8660254037844388,0.20791169081775931,-0.9781476007338057,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0,0.0
0,85,14,28,4,1,1,241.35,21.0,0,-0.4999999999999997,-0.8660254037844388,0.20791169081775931,-0.9781476007338057,-0.433883739117558,-0.9009688679024191,1.0,0.0,241.35,0,0.0
0,86,14,28,4,2,2,261.1,8.0,0,-0.4999999999999997,-0.8660254037844388,0.20791169081775931,-0.9781476007338057,-0.433883739117558,-0.9009688679024191,1.0,0.0,522.2,0,0.0
0,87,14,28,4,3,3,262.45,13.0,0,-0.4999999999999997,-0.8660254037844388,0.20791169081775931,-0.9781476007338057,-0.433883739117558,-0.9009688679024191,1.0,0.0,787.3499999999999,0,0.0
0,88,14,35,4,4,4,245.4,421.0,0,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,1.0,0.0,981.6,0,0.0
0,89,14,36,4,5,5,249.85,3.0,0,-0.4999999999999997,-0.8660254037844388,-0.587785252292473,-0.8090169943749475,-0.433883739117558,-0.9009688679024191,1.0,0.0,1249.25,0,0.0
0,90,14,36,4,6,6,240.8,12.0,0,-0.4999999999999997,-0.8660254037844388,-0.587785252292473,-0.8090169943749475,-0.433883739117558,-0.9009688679024191,1.0,0.0,1444.8000000000002,0,0.0
0,91,14,37,4,7,7,239.05,66.0,78,-0.4999999999999997,-0.8660254037844388,-0.6691306063588582,-0.7431448254773942,-0.433883739117558,-0.9009688679024191,1.0,0.0,1673.3500000000001,0,0.0
0,92,14,42,4,4,4,235.75,333.0,0,-0.4999999999999997,-0.8660254037844388,-0.9510565162951535,-0.30901699437494756,-0.433883739117558,-0.9009688679024191,1.0,0.0,943.0,0,0.0
0,93,14,51,4,1,1,247.45,526.0,0,-0.4999999999999997,-0.8660254037844388,-0.8090169943749476,0.5877852522924729,-0.433883739117558,-0.9009688679024191,1.0,0.0,247.45,0,0.0
0,94,14,52,4,2,2,284.05,65.0,0,-0.4999999999999997,-0.8660254037844388,-0.743144825477394,0.6691306063588585,-0.433883739117558,-0.9009688679024191,1.0,0.0,568.1,0,0.0
0,95,14,53,4,2,2,279.65,20.0,0,-0.4999999999999997,-0.8660254037844388,-0.6691306063588581,0.7431448254773942,-0.433883739117558,-0.9009688679024191,1.0,0.0,559.3,0,0.0
0,96,14,59,4,3,3,296.15,397.0,0,-0.4999999999999997,-0.8660254037844388,-0.10452846326765342,0.9945218953682733,-0.433883739117558,-0.9009688679024191,1.0,0.0,888.4499999999999,0,0.0
0,97,15,0,4,4,4,397.55,78.0,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,-0.433883739117558,-0.9009688679024191,1.0,0.0,1590.2,0,0.0
0,98,15,8,4,2,2,377.65,467.0,0,-0.7071067811865471,-0.7071067811865479,0.7431448254773941,0.6691306063588582,-0.433883739117558,-0.9009688679024191,1.0,0.0,755.3,0,0.0
0,99,15,9,4,3,3,382.55,44.0,0,-0.7071067811865471,-0.7071067811865479,0.8090169943749475,0.5877852522924731,-0.433883739117558,-0.9009688679024191,1.0,0.0,1147.65,0,0.0
0,100,15,9,4,3,3,385.0,14.0,39,-0.7071067811865471,-0.7071067811865479,0.8090169943749475,0.5877852522924731,-0.433883739117558,-0.9009688679024191,1.0,0.0,1155.0,0,0.0
0,101,15,11,4,3,3,387.7,113.0,0,-0.7071067811865471,-0.7071067811865479,0.9135454576426009,0.4067366430758004,-0.433883739117558,-0.9009688679024191,1.0,0.0,1163.1,0,0.0
0,102,15,18,4,4,4,394.15,402.0,0,-0.7071067811865471,-0.7071067811865479,0.9510565162951536,-0.30901699437494734,-0.433883739117558,-0.9009688679024191,1.0,0.0,1576.6,0,0.0
0,103,15,20,4,2,3,421.5,109.0,0,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.6666666666666666,0.0,1264.5,-1,0.0
0,104,15,27,4,2,2,453.95,427.0,0,-0.7071067811865471,-0.7071067811865479,0.3090169943749475,-0.9510565162951535,-0.433883739117558,-0.9009688679024191,1.0,0.0,907.9,0,0.0
0,105,15,27,4,3,3,455.75,2.0,0,-0.7071067811865471,-0.7071067811865479,0.3090169943749475,-0.9510565162951535,-0.433883739117558,-0.9009688679024191,1.0,0.0,1367.25,0,0.0
0,106,15,27,4,4,4,427.6,25.0,31,-0.7071067811865471,-0.7071067811865479,0.3090169943749475,-0.9510565162951535,-0.433883739117558,-0.9009688679024191,1.0,0.0,1710.4,0,0.0
0,107,15,37,4,1,1,452.25,581.0,0,-0.7071067811865471,-0.7071067811865479,-0.6691306063588582,-0.7431448254773942,-0.433883739117558,-0.9009688679024191,1.0,0.0,452.25,0,0.0
0,108,15,37,4,1,2,457.5,27.0,0,-0.7071067811865471,-0.7071067811865479,-0.6691306063588582,-0.7431448254773942,-0.433883739117558,-0.9009688679024191,0.5,0.0,915.0,-1,0.0
0,109,15,40,4,2,2,480.05,182.0,0,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,1.0,0.0,960.1,0,0.0
0,110,15,41,4,3,3,478.6,59.0,0,-0.7071067811865471,-0.7071067811865479,-0.9135454576426005,-0.40673664307580093,-0.433883739117558,-0.9009688679024191,1.0,0.0,1435.8000000000002,0,0.0
0,111,15,46,4,4,4,520.55,259.0,0,-0.7071067811865471,-0.7071067811865479,-0.9945218953682734,0.10452846326765299,-0.433883739117558,-0.9009688679024191,1.0,0.0,2082.2,0,0.0
0,112,15,47,4,4,4,527.3,82.0,175,-0.7071067811865471,-0.7071067811865479,-0.9781476007338056,0.20791169081775943,-0.433883739117558,-0.9009688679024191,1.0,0.0,2109.2,0,0.0
1,113,15,47,4,5,4,570.4,9.0,197,-0.7071067811865471,-0.7071067811865479,-0.9781476007338056,0.20791169081775943,-0.433883739117558,-0.9009688679024191,1.25,0.25,2281.6,1,0.2
0,114,15,52,4,3,3,534.4,264.0,0,-0.7071067811865471,-0.7071067811865479,-0.743144825477394,0.6691306063588585,-0.433883739117558,-0.9009688679024191,1.0,0.0,1603.1999999999998,0,0.0
0,115,15,53,4,4,4,600.2,78.0,9,-0.7071067811865471,-0.7071067811865479,-0.6691306063588581,0.7431448254773942,-0.433883739117558,-0.9009688679024191,1.0,0.0,2400.8,0,0.0
0,116,15,54,4,5,5,568.2,55.0,308,-0.7071067811865471,-0.7071067811865479,-0.5877852522924734,0.8090169943749473,-0.433883739117558,-0.9009688679024191,1.0,0.0,2841.0,0,0.0
1,117,15,55,4,6,5,466.6,67.0,244,-0.7071067811865471,-0.7071067811865479,-0.49999999999999967,0.8660254037844388,-0.433883739117558,-0.9009688679024191,1.2,0.2,2333.0,1,0.16666666666666666
2,118,15,56,4,7,5,502.0,40.0,247,-0.7071067811865471,-0.7071067811865479,-0.40673664307580015,0.913545457642601,-0.433883739117558,-0.9009688679024191,1.4,0.4,2510.0,2,0.2857142857142857
3,119,15,58,4,5,4,514.1,152.0,209,-0.7071067811865471,-0.7071067811865479,-0.20791169081775898,0.9781476007338057,-0.433883739117558,-0.9009688679024191,1.25,0.75,2056.4,1,0.6
0,120,16,14,4,0,0,563.7,924.0,0,-0.8660254037844385,-0.5000000000000004,0.9945218953682733,0.10452846326765346,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0,0.0
0,121,16,16,4,1,1,560.0,126.0,0,-0.8660254037844385,-0.5000000000000004,0.9945218953682734,-0.10452846326765333,-0.433883739117558,-0.9009688679024191,1.0,0.0,560.0,0,0.0
0,122,16,19,4,2,2,578.65,217.0,0,-0.8660254037844385,-0.5000000000000004,0.913545457642601,-0.4067366430758001,-0.433883739117558,-0.9009688679024191,1.0,0.0,1157.3,0,0.0
0,123,16,34,4,0,0,549.15,912.0,0,-0.8660254037844385,-0.5000000000000004,-0.4067366430758002,-0.9135454576426009,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0,0.0
0,124,16,40,4,1,1,479.2,343.0,0,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,1.0,0.0,479.2,0,0.0
0,125,16,52,4,0,0,480.8,704.0,0,-0.8660254037844385,-0.5000000000000004,-0.743144825477394,0.6691306063588585,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0,0.0
0,126,16,53,4,1,1,491.3,38.0,0,-0.8660254037844385,-0.5000000000000004,-0.6691306063588581,0.7431448254773942,-0.433883739117558,-0.9009688679024191,1.0,0.0,491.3,0,0.0
0,127,16,54,4,2,2,461.45,77.0,0,-0.8660254037844385,-0.5000000000000004,-0.5877852522924734,0.8090169943749473,-0.433883739117558,-0.9009688679024191,1.0,0.0,922.9,0,0.0
0,128,17,1,4,3,3,474.3,429.0,0,-0.9659258262890683,-0.25881904510252063,0.10452846326765346,0.9945218953682733,-0.433883739117558,-0.9009688679024191,1.0,0.0,1422.9,0,0.0
0,129,17,3,4,2,2,453.4,104.0,0,-0.9659258262890683,-0.25881904510252063,0.3090169943749474,0.9510565162951535,-0.433883739117558,-0.9009688679024191,1.0,0.0,906.8,0,0.0
0,130,17,3,4,3,3,470.25,9.0,0,-0.9659258262890683,-0.25881904510252063,0.3090169943749474,0.9510565162951535,-0.433883739117558,-0.9009688679024191,1.0,0.0,1410.75,0,0.0
0,131,17,6,4,3,3,434.0,184.0,0,-0.9659258262890683,-0.25881904510252063,0.5877852522924731,0.8090169943749475,-0.433883739117558,-0.9009688679024191,1.0,0.0,1302.0,0,0.0
0,132,17,6,4,4,4,418.7,21.0,0,-0.9659258262890683,-0.25881904510252063,0.5877852522924731,0.8090169943749475,-0.433883739117558,-0.9009688679024191,1.0,0.0,1674.8,0,0.0
0,133,17,8,4,5,5,370.85,98.0,0,-0.9659258262890683,-0.25881904510252063,0.7431448254773941,0.6691306063588582,-0.433883739117558,-0.9009688679024191,1.0,0.0,1854.25,0,0.0
0,134,17,8,4,6,6,372.6,28.0,84,-0.9659258262890683,-0.25881904510252063,0.7431448254773941,0.6691306063588582,-0.433883739117558,-0.9009688679024191,1.0,0.0,2235.6000000000004,0,0.0
0,135,17,11,4,6,6,330.95,163.0,0,-0.9659258262890683,-0.25881904510252063,0.9135454576426009,0.4067366430758004,-0.433883739117558,-0.9009688679024191,1.0,0.0,1985.6999999999998,0,0.0
0,136,17,11,4,7,7,349.0,8.0,0,-0.9659258262890683,-0.25881904510252063,0.9135454576426009,0.4067366430758004,-0.433883739117558,-0.9009688679024191,1.0,0.0,2443.0,0,0.0
0,137,17,16,4,6,6,357.7,265.0,0,-0.9659258262890683,-0.25881904510252063,0.9945218953682734,-0.10452846326765333,-0.433883739117558,-0.9009688679024191,1.0,0.0,2146.2,0,0.0
0,138,17,17,4,5,5,330.3,93.0,0,-0.9659258262890683,-0.25881904510252063,0.9781476007338057,-0.20791169081775934,-0.433883739117558,-0.9009688679024191,1.0,0.0,1651.5,0,0.0
0,139,17,35,4,0,0,313.35,1084.0,0,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0,0.0
0,140,17,43,4,1,1,264.5,491.0,0,-0.9659258262890683,-0.25881904510252063,-0.9781476007338056,-0.2079116908177598,-0.433883739117558,-0.9009688679024191,1.0,0.0,264.5,0,0.0
0,142,17,45,4,2,2,253.9,109.0,0,-0.9659258262890683,-0.25881904510252063,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,1.0,0.0,507.8,0,0.0
0,143,17,48,4,2,2,229.95,192.0,0,-0.9659258262890683,-0.25881904510252063,-0.9510565162951536,0.30901699437494723,-0.433883739117558,-0.9009688679024191,1.0,0.0,459.9,0,0.0
0,144,17,49,4,3,3,254.05,10.0,0,-0.9659258262890683,-0.25881904510252063,-0.9135454576426011,0.40673664307579976,-0.433883739117558,-0.9009688679024191,1.0,0.0,762.1500000000001,0,0.0
0,145,17,53,4,4,4,252.05,243.0,0,-0.9659258262890683,-0.25881904510252063,-0.6691306063588581,0.7431448254773942,-0.433883739117558,-0.9009688679024191,1.0,0.0,1008.2,0,0.0
0,146,17,54,4,4,4,248.25,90.0,0,-0.9659258262890683,-0.25881904510252063,-0.5877852522924734,0.8090169943749473,-0.433883739117558,-0.9009688679024191,1.0,0.0,993.0,0,0.0
0,147,17,56,4,4,4,245.2,86.0,0,-0.9659258262890683,-0.25881904510252063,-0.40673664307580015,0.913545457642601,-0.433883739117558,-0.9009688679024191,1.0,0.0,980.8,0,0.0
0,1,8,0,0,0,0,236.2,223435.0,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0
0,2,8,3,0,1,1,224.75,227.0,0,0.8660254037844387,-0.4999999999999998,0.3090169943749474,0.9510565162951535,0.0,1.0,1.0,0.0,224.75,0,0.0
0,3,8,11,0,1,1,236.65,472.0,0,0.8660254037844387,-0.4999999999999998,0.9135454576426009,0.4067366430758004,0.0,1.0,1.0,0.0,236.65,0,0.0
0,4,8,18,0,1,1,218.1,384.0,0,0.8660254037844387,-0.4999999999999998,0.9510565162951536,-0.30901699437494734,0.0,1.0,1.0,0.0,218.1,0,0.0
0,5,8,23,0,1,1,207.05,314.0,0,0.8660254037844387,-0.4999999999999998,0.6691306063588583,-0.7431448254773941,0.0,1.0,1.0,0.0,207.05,0,0.0
